ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2014123203,ted.europa.eu/udl?uri=TED:NOTICE:123203-2014:TEXT:EN:HTML,2014,3,01-APR-14,R208.S2,0,0,,European Agency for the Οperational Management of Large-Scale IT Systems in the Area of Freedom; Security and Justice (eu-LISA),,EU House; Rävala pst 4,Tallinn,10143,A1EUN,EE,EU,,,5,AG,General public\services,Y,,,S,,Y,,Y,,72700000,72,,72540000,Y,2,0,50000000.0,50000000,50000000,N,RES,,0,M,,Quality---Price,60---40,N,1,6251557,,,N,,ATOS Belgium SA/NV (leader); Accenture NV/SA (member); and Hewlett Packard Belgium BVBA/SPRL (member),,Da Vincilaan 5,Zaventem,1935,BE,,LISA/2014/RP/02,,3,,,,,50000000,50000000,50000000,Y,16-DEC-13
2014124539,ted.europa.eu/udl?uri=TED:NOTICE:124539-2014:TEXT:EN:HTML,2014,3,08-APR-14,R208.S2,0,0,,Latvijas prezidentūras Eiropas Savienības Padomē sekretariāts,,Z.A. Meierovica bulvāris 14,Rīga,1050,A1,LV,LV,,,1,,Other,Y,,,S,LV006,N,,,,72000000,72,,,Y,1,0,,169450,169450,N,OPE,,0,M,,,,N,1,6253458,,,N,,Personu apvienība SIA “Datorikas institūts DIVI” un SIA “DIVI grupa”,,A.Kalniņa iela 2-7,Rīga,1050,LV,,1,,3,,,,,169450,169450,169450,N,31-MAR-14
2014126559,ted.europa.eu/udl?uri=TED:NOTICE:126559-2014:TEXT:EN:HTML,2014,3,09-APR-14,R208.S2,0,0,,Valstybinė kainų ir energetikos kontrolės komisija,188706554,Verkių g. 25 C,Vilnius,08223,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72212781,72,,72263000,Y,1,0,409812.33,409812.33,409812.33,N,OPE,,0,M,,Kaina (C)---Sprendimo architektūra (T1)---Siūlomo duomenų surinkimo ir analizės proceso optimalumas (T2)---Naudotojo sąsajos patogumas (T3)---Paslaugų atlikimo strategija (T4),40---30---15---10---5,N,1,6256231,,,N,,UAB „Blue Bridge Code“,,J. Jasinskio g. 16,Vilnius,03163,LT,,1,,2,,,,,,409812.33,409812.33,Y,18-DEC-13
2014128331,ted.europa.eu/udl?uri=TED:NOTICE:128331-2014:TEXT:EN:HTML,2014,3,10-APR-14,R208.S2,0,0,,Viešoji įstaiga „Radviliškio ligoninė“,171448341,Gedimino g. 9,Radviliškis,82174,A2,LT,LT,,,6,,Health,N,,,S,,N,,,,72263000,72,,,Y,1,0,231696.01,231696.01,231696.01,Y,OPE,,0,L,100,,,N,1,6258049,,,N,,Uždaroji akcinė bendrovė „Inkompas“,,Ateities g. 1E-1,Vilnius,08419,LT,,1,,2,,,,,231696.01,231696.01,231696.01,N,24-FEB-14
2014137111,ted.europa.eu/udl?uri=TED:NOTICE:137111-2014:TEXT:EN:HTML,2014,3,17-APR-14,R208.S2,0,0,,Finansų ministerija — Valstybinė mokesčių inspekcija,188659752,Vasario 16-osios g. 14,Vilnius,01514,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT,N,,,,72262000,72,,72263000---48000000---72253200,Y,1,1,280045.8,280045.8,280045.8,Y,OPE,,0,M,,Kaina---Funkcinės ir techninės charakteristikos---Projekto organizavimas,40---35---25,N,1,6268588,1,,N,,"UAB ""GERA Solutions""",,Architektų g. 67-9,Vilnius,,LT,,1,Vlastybinės mokesčių inspekcijos prie Lietuvos Respublikos finansų ministerijos veiklos valdymo informacinės sistemos sukūrimo ir įdiegimo paslaugų viešasis pirkimas,3,,,,,,280045.8,280045.8,N,28-FEB-14
2014143304,ted.europa.eu/udl?uri=TED:NOTICE:143304-2014:TEXT:EN:HTML,2014,3,23-APR-14,R208.S2,0,0,,Žemės ūkio ministerija — Nacionalinė mokėjimo agentūra,288739270,Blindžių g. 17,Vilnius,08111,A1,LT,LT,,,N,,General public\services,N,,,S,,N,,,,72253200,72,,72590000,Y,1,3,2832338.01,2832338.01,2832338.01,Y,OPE,,0,M,,Kaina---Paslaugų aplinkos apžvalga---Palaikymo ir priežiūros paslaugų įgyvendinimas,40---35---25,N,3,6275384,1,,N,,UAB „JMSYS“ (UAB „iTree Lietuva“),,Konstitucijos g. 7,Vilnius,09308,LT,,1,Paslaugų teikimo sutartis (PRIS ir KPPAIS2 posistemių vystymo ir palaikymo paslaugos),2,,,,,,1813554.24,1813554.24,N,13-MAR-14
2014143304,ted.europa.eu/udl?uri=TED:NOTICE:143304-2014:TEXT:EN:HTML,2014,3,23-APR-14,R208.S2,0,0,,Žemės ūkio ministerija — Nacionalinė mokėjimo agentūra,288739270,Blindžių g. 17,Vilnius,08111,A1,LT,LT,,,N,,General public\services,N,,,S,,N,,,,72253200,72,,72590000,Y,1,3,2832338.01,2832338.01,2832338.01,Y,OPE,,0,M,,Kaina---Paslaugų aplinkos apžvalga---Palaikymo ir priežiūros paslaugų įgyvendinimas,40---35---25,N,3,6275385,2,,N,,UAB „JMSYS“ (UAB „iTree Lietuva“),,Konstitucijos g. 7,Vilnius,09308,LT,,2,Paslaugų teikimo sutartis (STIS; Portalas; KPPAIS; KVAIS (Pienas); KVAIS (Linai); PRAS; ATIS posistemių vystymo ir palaikymo paslaugos),1,,,,,,792880.28,792880.28,N,13-MAR-14
2014143304,ted.europa.eu/udl?uri=TED:NOTICE:143304-2014:TEXT:EN:HTML,2014,3,23-APR-14,R208.S2,0,0,,Žemės ūkio ministerija — Nacionalinė mokėjimo agentūra,288739270,Blindžių g. 17,Vilnius,08111,A1,LT,LT,,,N,,General public\services,N,,,S,,N,,,,72253200,72,,72590000,Y,1,3,2832338.01,2832338.01,2832338.01,Y,OPE,,0,M,,Kaina---Paslaugų aplinkos apžvalga---Palaikymo ir priežiūros paslaugų įgyvendinimas,40---35---25,N,3,6275386,3,,N,,UAB „Alna Software“,,A. Domaševičiaus g. 9,Vilnius,01400,LT,,3,Paslaugų teikimo sutartis (SDS posistemių vystymo ir palaikymo paslaugos),2,,,,,,225903.61,225903.61,N,13-MAR-14
2014143310,ted.europa.eu/udl?uri=TED:NOTICE:143310-2014:TEXT:EN:HTML,2014,3,23-APR-14,R208.S2,0,0,,Latvijas Banka,,Kr. Valdemāra iela 2a,Rīga,1050,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,LV00,N,,,,72230000,72,,,Y,1,0,,409200,409200,N,NOC,,0,M,,,,N,1,6275397,,,N,,Giesecke & Devrient GmbH,,Prinzregentenstrasse 159,Münich,81677,DE,,1,,1,,,,,420000,409200,409200,N,15-APR-14
2014143333,ted.europa.eu/udl?uri=TED:NOTICE:143333-2014:TEXT:EN:HTML,2014,3,23-APR-14,R208.S2,0,0,,Centrālā finanšu un līgumu aģentūra,,Smilšu iela 1,Rīga,1919,A1,LV,LV,,,N,,Economical anf Financial Affairs,N,,,S,LV006,N,,,,72267000,72,,,Y,1,0,,723300,723300,Y,OPE,,0,L,100,,,N,1,6275448,,,N,,Rīgas Tehniskā universitāte,,Kaļķu iela 1,Rīga,1658,LV,,1,,6,,,,,723300,723300,723300,Y,11-APR-14
2014143392,ted.europa.eu/udl?uri=TED:NOTICE:143392-2014:TEXT:EN:HTML,2014,3,23-APR-14,R208.S2,0,0,,VĮ „Registrų centras“,124110246,Vinco Kudirkos g. 18-3,Vilnius,03105,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72211000,72,,,Y,1,1,717968.03,717968.03,717968.03,Y,OPE,,0,M,,Kaina---Paslaugų teikimo pagrindimas; sistemos funkcionalumas; išsamumas ir nuoseklumas---Paslaugų atlikimo strategija,40---45---15,N,1,6275587,1,,N,,UAB „BULL Baltija“ (Ūkio subjektų grupė: UAB „BULL Baltija“ ir UAB „Softneta“),,Konstitucijos pr. 7,Vilnius,09308,LT,,1,ESPBI IS medicininių vaizdų posistemės (MedVAIS) techninio projekto parengimo ir posistemės sukūrimo ir įdiegimo paslaugos,2,,,,,,717968.03,717968.03,N,28-MAR-14
2014143436,ted.europa.eu/udl?uri=TED:NOTICE:143436-2014:TEXT:EN:HTML,2014,3,23-APR-14,R208.S2,0,0,,Valstybinė maisto ir veterinarijos tarnyba,188601279,Siesikų g. 19,Vilnius,07170,A1,LT,LT,,,N,,Other,N,,,S,,N,,,,72211000,72,,,Y,1,1,155815.57,155815.57,155815.57,Y,OPE,,0,M,,Kaina---Funkcinės ir technologinės charakteristikos---Paslaugų teikimo strategija; jos atitikimas Techninės specifikacijos reikalavimams---Pasiūlymo įgyvendinamumas---Eksploatavimo ekonomiškumas,40---10---30---10---10,N,1,6275667,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „Labbis“,,A. Goštauto g.11,Vilnius,01108,LT,,1,Personalo ir dokumentų valdymo sistemos diegimo paslaugų pirkimas,1,,,,,,155815.57,155815.57,Y,02-APR-14
2014144972,ted.europa.eu/udl?uri=TED:NOTICE:144972-2014:TEXT:EN:HTML,2014,3,25-APR-14,R208.S2,0,0,,VšĮ Vilniaus universiteto ligoninės Santariškių klinikos,124364561,Santariškių g. 2,Vilnius,08661,A2,LT,LT,,,6,,Health,N,,,S,,N,,,,72212517,72,,,Y,1,1,622972.66,622972.66,622972.66,Y,OPE,,0,M,,Kaina (C)---SANTA-HIS informacinės sistemos modernizavimo kontekstas (T1). Projekto aplinkos; problematikos; tikslų ir rezultatų suvokimas (P11)---Projekto įgyvendinimo planas; rizikų valdymas ir kokybės užtikrinimas (T2). Projekto įgyvendinimo plano; rizikų valdymo bei kokybės užtikrinimo priemonių aiškumas ir pagrįstumas (P21)---Projekto sprendimo atitikimas poreikiams (T3). Siūlomo Projekto sprendimo atitikimas veiklos poreikiams (P31),40---25---10---25,N,1,6276632,1,,N,,UAB „Proit“ (Ūkio subjektų grupė: UAB „Proit“; įm.k. 302560374; UAB „Baltijos informacinių technologijų institutas“; įm.k. 126226274; UAB „BULL Baltija“; įm.k. 300047572),,Konstitucijos pr. 23C-516,Vilnius,08105,LT,,1,Projekto „E. sveikatos paslaugų plėtra Santariškių medicinos miestelio sveikatos priežiūros įstaigose (SANTA-HIS plėtra)“ informacinės sistemos modernizavimo ir diegimo paslaugos,1,,,,,,622972.66,622972.66,N,19-MAR-14
2014144998,ted.europa.eu/udl?uri=TED:NOTICE:144998-2014:TEXT:EN:HTML,2014,3,24-APR-14,R208.S2,0,0,,VšĮ Vilniaus universiteto ligoninės Santariškių klinikos,124364561,Santariškių g. 2,Vilnius,08661,A2,LT,LT,,,6,,Health,N,,,S,,N,,,,72212517,72,,72263000---72266000---72267000,Y,1,1,461465.19,461465.19,461465.19,Y,OPE,,0,M,,Kaina---Nacionalinės klinikinių sprendimų palaikymo sistemos kūrimo kontekstas---Projekto įgyvendinimo planas; rizikų valdymas ir kokybės užtikrinimas---Projekto sprendimo atitikimas poreikiams,40---15---15---30,N,1,6276711,1,,N,,Uždaroji akcinė bendrovė „NRD“ (Ūkio subjektų grupė: UAB „NRD“; įm.k. 111647812; UAB „Baltijos informacinių technologijų institutas“; įm.k. 126226274; UAB „Softneta“; įm.k. 300664890.),,Žygimantų g. 11-5,Vilnius,01102,LT,,1,Projekto „Nacionalinė klinikinių sprendimų palaikymo sistema“ informacinės sistemos kūrimo ir diegimo paslaugos,1,,,,,,461465.19,461465.19,N,31-MAR-14
2014145047,ted.europa.eu/udl?uri=TED:NOTICE:145047-2014:TEXT:EN:HTML,2014,3,24-APR-14,R208.S2,0,0,,Sveikatos apsaugos ministerija — Valstybinė vaistų kontrolės tarnyba,191351864,Žirmūnų g. 139A,Vilnius,09120,A1,LT,LT,,,1,,General public\services,N,,,S,,N,,,,72200000,72,,,Y,1,0,301853.57,301853.57,301853.57,Y,OPE,,0,M,,Kaina (C)---Sprendimo architektūra (T1)---Siūlomo elektroninių paslaugų gyvavimo ciklo optimalumas (T2)---Paslaugų atlikimo strategija (T3),40---25---25---10,N,1,6276797,,,N,,UAB „Nortal“,,B. Radvilaitės g. 1,Vilnius,01124,LT,,1,,4,,,,,,301853.57,301853.57,N,07-MAR-14
2014145066,ted.europa.eu/udl?uri=TED:NOTICE:145066-2014:TEXT:EN:HTML,2014,3,25-APR-14,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija,188603515,A. Vivulskio g. 11,Vilnius,03610,A1,LT,LT,,,1,,Social protection,Y,,,S,,N,,,,72263000,72,,,Y,1,1,544803.26,544803.26,544803.26,Y,OPE,,0,M,,Kaina---Paslaugų teikimo strategija; jos išsamumas ir nuoseklumas---Projekto įgyvendinamumas ir įgyvendinimo plano optimalumas,40---20---40,N,1,6276831,1,,N,,UAB „Affecto Lietuva“,,Perkūnkiemio g. 4A,Vilnius,12128,LT,,1,Finansų valdymo ir apskaitos sistemos; duomenų (ataskaitų) pateikimo ir agregavimo priemonės aptarnavimo; palaikymo; priežiūros; konsultavimo paslaugų ir naujų papildomų funkcionalumų diegimo paslaugų pirkimas,1,,,,,,544803.26,544803.26,N,20-MAR-14
2014145102,ted.europa.eu/udl?uri=TED:NOTICE:145102-2014:TEXT:EN:HTML,2014,3,24-APR-14,R208.S2,0,0,,Studijų kokybės vertinimo centras,111959192,A. Goštauto g. 12,Vilnius,01108,A2,LT,LT,,,6,,Education,N,,,S,,N,,,,72212610,72,,72263000---72260000,Y,4,1,89782.21,89782.21,89782.21,Y,OPE,,0,M,,Kaina---Loginis pagrindimas ir įgyvendinimo strategija: projekto tikslų ir rezultatų suvokimas; veiklų detalumas ir pagrindimas; projekto vykdymo strategijos aiškumas; išsamumas bei atitikimas perkančiosios organizacijos tikslams; projekto apimties; koordinavimo; kokybės ir rizikos valdymo priemonių; garantinės priežiūros efektyvumas ir racionalumas. Projekto vykdymo rizikos analizės detalumas; pagrįstumas ir rizikos valdymo priemonių efektyvumas; projekto veiklų tvarkaraščio nuoseklumas ir logika; laiko sąnaudų veiklų vykdymui pagrįstumas; ekspertų funkcijų ir priskyrimo veikloms logiškumas---Siūlomas sprendimas: siūlomo sprendimo atitikimas perkančiosios organizacijos poreikiams bei siūlomo sprendimo plėtros galimybės; funkcinių reikalavimų atitikimas; siūlomo sprendimo architektūra; techniniai sprendimai; techninė platforma---Platformos sukūrimo trukmė,40---15---30---15,N,1,6276938,1,,N,,Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „Labbis“ (Ūkio subjektų grupė: uždaroji akcinė bendrovė „NRD“ ir Bendra Lietuvos; Vengrijos ir Rusijos įmonė uždaroji akcinė bendrovė „Labbis“),,Žalgirio g. 92,Vilnius,09303,LT,,1,Elektroninės pripažinimo erdvės sukūrimo ir įdiegimo paslaugos,2,,,,,,89782.21,89782.21,Y,17-MAR-14
2014148367,ted.europa.eu/udl?uri=TED:NOTICE:148367-2014:TEXT:EN:HTML,2014,3,28-APR-14,R208.S2,0,0,,Pilsonības un migrācijas lietu pārvalde,,Čiekurkalna 1. līnija 1; k-3,Rīga,1026,A1,LV,LV,,,1,,General public\services;Public Order and Safety,N,,,S,LV006,N,,,,72262000,72,,72267000,Y,4,0,,333230,333230,Y,RES,,0,M,,,,N,2,6280260,,,N,,AS RIX Technologies,,Blaumaņa iela 5a-3,Rīga,1011,LV,,1,,2,,,,,166639.45,166380,166380,N,23-APR-14
2014148367,ted.europa.eu/udl?uri=TED:NOTICE:148367-2014:TEXT:EN:HTML,2014,3,28-APR-14,R208.S2,0,0,,Pilsonības un migrācijas lietu pārvalde,,Čiekurkalna 1. līnija 1; k-3,Rīga,1026,A1,LV,LV,,,1,,General public\services;Public Order and Safety,N,,,S,LV006,N,,,,72262000,72,,72267000,Y,4,0,,333230,333230,Y,RES,,0,M,,,,N,2,6280261,,,N,,AS RIX Technologies,,Blaumaņa iela 5a-3,Rīga,1011,LV,,2,,2,,,,,199907.61,166850,166850,N,23-APR-14
2014151292,ted.europa.eu/udl?uri=TED:NOTICE:151292-2014:TEXT:EN:HTML,2014,3,30-APR-14,R208.S2,0,0,,Eesti Töötukassa,74000085,Lasnamäe 2,Tallinn,11412,A2,EE,EE,,,6,,Other,N,,,S,EE,N,,,,72250000,72,,48800000,Y,1,0,350928.0,350928,350928,N,OPE,,0,L,100,,,N,1,6282786,,,N,,Elion Ettevõtted Aktsiaselts,,Endla 16,Tallinn,15033,EE,,1,,2,,,,,,350928,350928,,29-APR-14
2014151402,ted.europa.eu/udl?uri=TED:NOTICE:151402-2014:TEXT:EN:HTML,2014,3,02-MAY-14,R208.S2,0,0,,Seimo kanceliarija,188605295,Gedimino pr. 53,Vilnius,01109,A1,LT,LT,,,1,,General public\services,N,,,S,,N,,,,72910000,72,,,Y,4,1,14463.2,14463.2,14463.2,N,OPE,,0,L,100,,,N,1,6283095,2,,N,,AB „TEO LT“,,Savanorių pr. 28,Vilnius,03501,LT,,1,Prieglobos paslaugos; teikiamos Konkurso sąlygų 1 priedo techninės specifikacijos 3.1 punkto 3 lentelėje išvardytai techninei įrangai,1,,,,,,14463.2,14463.2,N,21-MAR-14
2014154420,ted.europa.eu/udl?uri=TED:NOTICE:154420-2014:TEXT:EN:HTML,2014,6,05-MAY-14,R208.S2,0,0,,Uždaroji akcinė bendrovė „Vilniaus vandenys“,120545849,Dominikonų g. 11,Vilnius,01517,A3,LT,LT,,,4,,Water,N,,,S,,N,,,,72260000,72,,,N,4,1,182460.61,182460.61,182460.61,N,OPE,,0,L,100,,,N,1,6285902,1,,N,,UAB „Alna Business Solutions“,,A. Domaševičiaus g. 9; Vilniaus m. sav.,Vilniaus m.,01113,LT,,1,Abonentų apskaitos sistemos priežiūros paslaugų pirkimas,1,,,,,,182460.61,182460.61,N,11-APR-14
2014157810,ted.europa.eu/udl?uri=TED:NOTICE:157810-2014:TEXT:EN:HTML,2014,3,06-MAY-14,R208.S2,0,0,,Pilsonības un migrācijas lietu pārvalde,,Čiekurkalna 1. līnija 1; k-3,Rīga,1026,A1,LV,LV,,,1,,General public\services;Public Order and Safety,N,,,S,LV006,N,,,,72262000,72,,,Y,4,0,,114240,114240,Y,RES,,0,M,,,,N,2,6289357,,,N,,AS RIX Technologies,,Blaumaņa iela 5a-3,Rīga,1011,LV,,1,,2,,,,,88194.53,88060,88060,N,14-MAR-14
2014157810,ted.europa.eu/udl?uri=TED:NOTICE:157810-2014:TEXT:EN:HTML,2014,3,06-MAY-14,R208.S2,0,0,,Pilsonības un migrācijas lietu pārvalde,,Čiekurkalna 1. līnija 1; k-3,Rīga,1026,A1,LV,LV,,,1,,General public\services;Public Order and Safety,N,,,S,LV006,N,,,,72262000,72,,,Y,4,0,,114240,114240,Y,RES,,0,M,,,,N,2,6289358,,,N,,AS RIX Technologies,,Blaumaņa iela 5a-3,Rīga,1011,LV,,2,,2,,,,,26446.61,26180,26180,N,14-MAR-14
2014160126,ted.europa.eu/udl?uri=TED:NOTICE:160126-2014:TEXT:EN:HTML,2014,3,08-MAY-14,R208.S2,0,0,,VĮ Registrų centras,124110246,Vinco Kudirkos g. 18-3,Vilnius,03105,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72240000,72,,,Y,4,0,174930.49,174930.49,174930.49,N,OPE,,0,M,,Kaina---Paslaugų teikimo strategija; jos išsamumas ir nuoseklumas---Projekto vykdymo plano optimalumas---Įgyvendinamumas,30---25---25---20,N,1,6291814,,,N,,UAB „IO projects“ (Ūkio subjektų grupė-UAB „IO projects“ ir UAB „DIZI“),,P. Lukšio g. 32,Vilnius,08222,LT,,1,,1,,,,,,174930.49,174930.49,Y,01-APR-14
2014160264,ted.europa.eu/udl?uri=TED:NOTICE:160264-2014:TEXT:EN:HTML,2014,3,08-MAY-14,R208.S2,0,0,,Jonavos rajono savivaldybės administracija,188769070,Žeimių g. 13,Jonava,55158,A2,LT,LT,,,3,,General public\services,N,,,S,,N,,,,72000000,72,,,Y,4,1,25848.59,25848.59,25848.59,Y,OPE,,0,L,100,,,N,1,6292108,1,,N,,UAB „Sistemų valdymo konsultacijos“,,Jogailos g. 9,Vilnius,01116,LT,,1,Programos funkcionalumo išplėtimo paslauga; apimanti MyLOBster sistemos praplėtimą Žemės nuomos mokesčio administravimo moduliu ir su juo susijusias eksploatavimo priežiūros; tobulinimo ir konsultavimo paslaugas,1,,,,,,25848.59,25848.59,N,18-MAR-14
2014163419,ted.europa.eu/udl?uri=TED:NOTICE:163419-2014:TEXT:EN:HTML,2014,3,13-MAY-14,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Valstybinio socialinio draudimo fondo valdyb,191630223,Konstitucijos pr. 12,Vilnius,09308,A1,LT,LT,,,1,,Social protection,N,,,S,,N,,,,72212000,72,,,Y,1,0,190164.5,190164.5,190164.5,N,OPE,,0,L,100,,,N,1,6295725,,,N,,UAB „e-Projects“,,Konstitucijos pr. 12,Vilnius,09308,LT,,1,,1,,,,,,190164.5,190164.5,N,22-APR-14
2014163425,ted.europa.eu/udl?uri=TED:NOTICE:163425-2014:TEXT:EN:HTML,2014,3,13-MAY-14,R208.S2,0,0,,Lietuvos sveikatos mokslų universiteto ligoninė viešoji įstaiga Kauno klinikos,135163499,Eivenių g. 2,Kaunas,50009,A2,LT,LT,,,6,,Health,N,,,S,,N,,,,72000000,72,,,Y,1,1,819121.53,819121.53,819121.53,Y,OPE,,0,M,,Kaina---Paslaugų teikimo strategija ir pasiūlymo įgyvendinamumas (T1)---Techninio sprendimo aprašymas (T2),40---25---35,N,1,6295735,1,,N,,UAB „Blue Bridge Code“,,J. Jasinskio g. 16,Vilnius,01112,LT,,1,Projekto „Lietuvos sveikatos mokslų universiteto ligoninės viešosios įstaigos Kauno klinikų sveikatos priežiūros paslaugų perkėlimas į elektroninę erdvę“ informacinio portalo IS sukūrimo ir diegimo paslaugos,1,,,,,,819121.53,819121.53,Y,06-MAY-14
2014163431,ted.europa.eu/udl?uri=TED:NOTICE:163431-2014:TEXT:EN:HTML,2014,3,13-MAY-14,R208.S2,0,0,,VšĮ Vilniaus universiteto ligoninės Santariškių klinikos,124364561,Santariškių g. 2,Vilnius,08661,A2,LT,LT,,,6,,Health,N,,,S,,N,,,,72212517,72,,,Y,1,1,785883.92,785883.92,785883.92,Y,NOC,,0,M,,Kaina (C)---Projekto „Pažangios telemedicinos paslaugos“ IS kūrimas ir diegimassukūrimo kontekstas (T1). Projekto aplinkos; problematikos; tikslų ir rezultatų suvokimas (P11)---Projekto įgyvendinimo planas; rizikų valdymas ir kokybės užtikrinimas (T2). Projekto įgyvendinimo plano; rizikų valdymo bei kokybės užtikrinimo priemonių aiškumas ir pagrįstumas (P21)---Projekto sprendimo atitikimas poreikiams (T3). Siūlomo Projekto sprendimo atitikimas veiklos poreikiams (P31),40---25---10---25,N,1,6295741,1,,N,,UAB „BULL Baltija“ (Ūkio subjektų grupė: UAB „BULL Baltija“; įm.k. 300047572; UAB „Softneta“; įm. k. 300664890; UAB „Baltijos informacinių technologijų institutas“; įm.k. 126226274),,Konstitucijos pr. 7,Vilnius,09308,LT,,1,Projekto „Pažangios telemedicinos paslaugos“ informacinės sistemos kūrimo ir diegimo paslaugos,1,,,,,,785883.92,785883.92,N,29-APR-14
2014163482,ted.europa.eu/udl?uri=TED:NOTICE:163482-2014:TEXT:EN:HTML,2014,3,13-MAY-14,R208.S2,0,0,,VšĮ „Klaipėdos universitetinė ligoninė“,190468035,Liepojos g. 41,Klaipėda,92288,A2,LT,LT,,,6,,Health,N,,,S,LT003,N,,,,72000000,72,,,Y,1,1,287245.13,287245.13,287245.13,Y,OPE,,0,M,,Kaina---Paslaugų teikimo planas ir pasiūlymo charakteristikos,40---60,N,1,6295844,1,,N,,UAB „Nortal“,,B. Radvilaitės g.,Vilnius,01124,LT,,1,Ligoninės taikomosios programinės įrangos pirkimas,2,,,,,,287245.13,287245.13,N,12-MAY-14
2014163521,ted.europa.eu/udl?uri=TED:NOTICE:163521-2014:TEXT:EN:HTML,2014,3,13-MAY-14,R208.S2,0,0,,Kauno miesto savivaldybės administracija,188764867,147 kab.; Laisvės al. 92,Kaunas,44251,A2,LT,LT,,,3,,General public\services,N,,,S,LT002,N,,,,72267000,72,,,Y,4,0,39969.74,39969.74,39969.74,N,NOC,,0,L,100,,,N,1,6295893,,,N,,Uždaroji akcinė bendrovė „Nevda“,,Savanorių pr. 178,Vilnius,03154,LT,,1,,1,,,,,,39969.74,39969.74,N,16-APR-14
2014163570,ted.europa.eu/udl?uri=TED:NOTICE:163570-2014:TEXT:EN:HTML,2014,3,12-MAY-14,R208.S2,0,0,,"Valsts akciju sabiedrība (VAS) ""Latvijas gaisa satiksme""",,KDP ēka; Lidosta “Rīga”,Mārupes novads,1053,A1,LV,LV,,,6,,Other,N,,,S,LV00,N,,,,72211000,72,,,Y,1,0,,3734852,3734852,N,NOC,,0,L,100,,,N,1,6296020,,,N,,System Integration Air Traffic Managment AB,,Landsvagen 39,Sundbyberg,17263,SE,,1,,1,,,,,3734852,3734852,3734852,N,08-MAY-14
2014166530,ted.europa.eu/udl?uri=TED:NOTICE:166530-2014:TEXT:EN:HTML,2014,3,14-MAY-14,R208.S2,0,0,,Ūkio ministerija,188621919,Gedimino pr. 38,Vilnius,01104,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,,N,,,,72200000,72,,72250000---48900000,Y,1,1,180825.1,180825.1,180825.1,N,OPE,,0,L,100,,,N,1,6299105,1,,N,,UAB „Asseco Lietuva“,,Kalvarijų g. 125,Vilnius,08221,LT,,1,Viešojo sektoriaus finansų valdymo sistemos programinės įrangos „Microsoft Dynamics NAV 5.1“ atnaujinimas; perkančiosios organizacijos VSFVS tobulinimo (projektavimo; programavimo; mokymo) ir priežiūros paslaugos,1,,,,,,180825.1,180825.1,Y,15-APR-14
