ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2019259703,ted.europa.eu/udl?uri=TED:NOTICE:259703-2019:TEXT:EN:HTML,2019,3,03-JUN-19,R209.S3,0,0,N,Muitinės departamentas prie Lietuvos Respublikos finansų ministerijos,188656838,A. Jakšto g. 1,Vilnius,LT-01105,,LT,,N,,1,,General public\services,Y,N,Y,S,,,,,,72262000,,,,,,2,,,,,OPE,,0,,,,,N,2,10531765,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,1,Rizikos įvertinimo ir kontrolės sistemos pertvarkymo ir tobulinimo bei garantinės priežiūros paslaugų pirkimas,,,,,,,,0,,
2019259703,ted.europa.eu/udl?uri=TED:NOTICE:259703-2019:TEXT:EN:HTML,2019,3,03-JUN-19,R209.S3,0,0,N,Muitinės departamentas prie Lietuvos Respublikos finansų ministerijos,188656838,A. Jakšto g. 1,Vilnius,LT-01105,,LT,,N,,1,,General public\services,Y,N,Y,S,,,,,,72262000,,,,,,2,,,,,OPE,,0,,,,,N,2,10531766,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,2,Esamos rizikos įvertinimo ir kontrolės sistemos priežiūros ir palaikymo paslaugų pirkimas,,,,,,,,0,,
2019259703,ted.europa.eu/udl?uri=TED:NOTICE:259703-2019:TEXT:EN:HTML,2019,3,03-JUN-19,R209.S3,0,0,N,Muitinės departamentas prie Lietuvos Respublikos finansų ministerijos,188656838,A. Jakšto g. 1,Vilnius,LT-01105,,LT,,N,,1,,General public\services,Y,N,Y,S,,N,,,N,72262000,,2,72261000---72267000,Y,,2,,,,N,OPE,,0,M,40,Ekspertų patirtis---Paslaugų teikimo strategija; jos išsamumas; nuoseklumas ir įgyvendinamumas,35---25,N,2,,,,N,,,,,,,,,,,,,,,,,,,,
2019259703,ted.europa.eu/udl?uri=TED:NOTICE:259703-2019:TEXT:EN:HTML,2019,3,03-JUN-19,R209.S3,0,0,N,Muitinės departamentas prie Lietuvos Respublikos finansų ministerijos,188656838,A. Jakšto g. 1,Vilnius,LT-01105,,LT,,N,,1,,General public\services,Y,N,Y,S,,N,,,N,72262000,,1,72261000---72267000,Y,,2,,,,N,OPE,,0,M,35,Ekspertų patirtis---Paslaugų teikimo strategija; jos išsamumas; nuoseklumas ir įgyvendinamumas,45---20,N,2,,,,N,,,,,,,,,,,,,,,,,,,,
2019263702,ted.europa.eu/udl?uri=TED:NOTICE:263702-2019:TEXT:EN:HTML,2019,3,04-JUN-19,R209.S3,0,0,N,Lietuvos nacionalinė Martyno Mažvydo biblioteka,290757560,Gedimino pr. 51,Vilnius,LT-01504,,LT,,N,,6,,Recreation; culture and religion,N,N,N,S,,N,,,N,72220000,,,72220000,Y,,1,86250.0,86250,86250,Y,OPE,,0,M,86250;00,Kaina---Kokybė,30---70,N,1,10537167,,,N,N,UAB „ForIT“,304741505,Žalgirio g. 114,Vilnius,LT-09300,LT,Y,1,Projekto „Modernaus elektroninio turinio išsaugojimas ir sklaida“ techninės priežiūros paslaugos,2,2,0,0,2,,86250,86250,N,03-JUN-19
2019264089,ted.europa.eu/udl?uri=TED:NOTICE:264089-2019:TEXT:EN:HTML,2019,6,04-JUN-19,R209.S3,0,0,N,Uždaroji akcinė bendrovė „Vilniaus vandenys“,120545849,Spaudos g. 8-1,Vilnius,LT-05132,,LT,,N,,4,,Water,N,N,N,S,,N,,,N,72200000,,,72200000,Y,,1,70000.0,70000,70000,N,NIC,,0,M,60,Funkcinės charakteristikos,40,N,1,10537501,,,N,N,UAB „TELE2“,111471645,,Vilnius,,LT,Y,1,Užduočių valdymo sistemos; sistemos priežiūros ir vystymo paslaugų pirkimas,2,,,,,,70000,70000,N,29-MAY-19
2019266080,ted.europa.eu/udl?uri=TED:NOTICE:266080-2019:TEXT:EN:HTML,2019,3,03-JUN-19,R209.S3,0,0,N,Valsts aizsardzības militāro objektu un iepirkumu centrs,90009225180,Ernestīnes iela 34,Rīga,LV-1046,,LV,,N,,N,,Defence,Y,N,Y,S,,Y,,Y,N,72268000,,,48000000,Y,,1,,,,N,OPE,,0,L,,,,N,1,10539741,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,1,"""Microsoft"" programmatūras licenču noma",,,,,,,,0,,
2019266092,ted.europa.eu/udl?uri=TED:NOTICE:266092-2019:TEXT:EN:HTML,2019,3,04-JUN-19,R209.S3,0,0,N,Tartu Ülikool,74001073,Ülikooli tn 18,Tartu linn,50090,,EE,,N,,6,,Education,N,N,N,S,,Y,K,,N,72200000,,,72200000,N,,1,400000.0,400000,400000,N,NOC,,0,M,,Qure platvormi arendus-; konsultatsiooni- ja hooldustööde tunnihind---Qure platvormi kasutamise aastanee litsentsitasu ühele serverile,50.0---50.0,N,1,10539753,,,N,N,OÜ Quretec,11043739,Ülikooli tn 6a,Tartu linn,51003,EE,Y,6-20/HR/26-11,Raamleping,1,1,0,0,1,,400000,400000,N,22-MAR-19
2019266255,ted.europa.eu/udl?uri=TED:NOTICE:266255-2019:TEXT:EN:HTML,2019,3,05-JUN-19,R209.S3,0,0,N,Riigi Infosüsteemi Amet,70006317,Pärnu mnt 139a,Tallinn,15169,,EE,,N,,1,,General public\services,N,N,N,S,,Y,,Y,N,72261000,,,72261000,N,,1,500000.0,500000,500000,N,OPE,,0,M,30.0,Meeskonna kogemus---Proovitöö täiuslikkus,30.0---40.0,N,1,10540091,,,N,N,TTT OÜ,12276279,Mäealuse tn 2/3,Tallinn,12618,EE,Y,4.2-3/1947-1,Raamleping,3,3,1,0,3,,500000,500000,N,29-MAY-19
2019266454,ted.europa.eu/udl?uri=TED:NOTICE:266454-2019:TEXT:EN:HTML,2019,3,05-JUN-19,R209.S3,0,0,N,Lietuvos transporto saugos administracija,188647255,Švitrigailos g. 42,Vilnius,LT-03209,,LT,,N,,1,,General public\services,N,N,N,S,,Y,,Y,N,72200000,,,72200000,Y,,1,,,,Y,OPE,,0,M,50,Tiekėjo profesiniai ir techniniai pajėgumai,50,N,1,10540456,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,1,Projekto „Kelių transporto veiklos elektroninių paslaugų teikimo; konsultavimo ir informavimo sistemos sukūrimas“ techninės priežiūros paslaugos,,,,,,,,0,,
2019269363,ted.europa.eu/udl?uri=TED:NOTICE:269363-2019:TEXT:EN:HTML,2019,3,05-JUN-19,R209.S3,0,0,N,Patentu valde,90000042944,Citadeles iela 7 k-70; Rīga; LV-1010,Rīga,LV-1010,,LV,,N,,1,,Other,N,N,N,S,,N,,,N,72267000,,,72267000,Y,,1,,,,N,RES,,0,M,,Piedāvāto servisa procedūru atbilstība pasūtītāja vajadzībām un detalizācija---Piedāvātā izmaiņu pieprasījumu realizācijas efektivitāte---Piedāvātās uzturēšanas fiksētās izmaksas,30---30---40,N,1,10544227,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,1,Patentu valdes pamatdarbības informācijas sistēmu uzturēšana un attīstība,,,,,,,,0,,
2019269377,ted.europa.eu/udl?uri=TED:NOTICE:269377-2019:TEXT:EN:HTML,2019,3,06-JUN-19,R209.S3,0,0,N,Lietuvos nacionalinė Martyno Mažvydo biblioteka,290757560,Gedimino pr. 51,Vilnius,LT-01504,,LT,,N,,6,,Recreation; culture and religion,N,N,N,S,,N,,,N,72220000,,,72220000,Y,,1,95700.0,95700,95700,Y,OPE,,0,M,40,Atsakingų asmenų patirtis---Kokybė,30---30,N,1,10544272,,,N,N,UAB „ForIT“,304741505,Žalgirio g. 114,Vilnius,LT-09300,LT,Y,1,Projekto „Lietuvos Didžiosios kunigaikštystės vartai“ LDK vartų sukūrimo techninės priežiūros ir audiovizualinio turinio sukūrimo priežiūros paslaugų pirkimas,1,1,0,0,1,,95700,95700,N,23-MAY-19
2019272945,ted.europa.eu/udl?uri=TED:NOTICE:272945-2019:TEXT:EN:HTML,2019,3,07-JUN-19,R209.S3,0,0,N,AS Hoolekandeteenused,10399457,Merimetsa tee 1,Tallinn,10614,,EE,,N,,6,,Other,N,N,N,S,,N,,,N,72310000,,,72310000,N,,1,146100.0,146100,146100,N,OPE,,0,M,,Andmelao haldus---Hankelepingu täitjate kogemus---Uusarenduste tunnihinne,20.0---40.0---40.0,N,1,10549036,,,N,N,Wizon OÜ,12570796,Rotermanni tn 2,Tallinn,10111,EE,Y,2019L-23379-1,2019L-23379-1 03.05.2019 Leping,1,1,0,0,1,,146100,146100,N,13-MAY-19
2019272946,ted.europa.eu/udl?uri=TED:NOTICE:272946-2019:TEXT:EN:HTML,2019,3,07-JUN-19,R209.S3,0,0,N,Riigi Infosüsteemi Amet,70006317,Pärnu mnt 139a,Tallinn,15169,,EE,,N,,1,,General public\services,N,N,N,S,,Y,,Y,N,72200000,,,72200000,N,,1,1750000.0,1750000,1750000,N,OPE,,0,M,30.0,Meeskonna kogemus---Proovitöö täiuslikkus,30.0---40.0,N,1,10549037,,,N,N,RaulWalter OÜ,11489659,Rüütli tn 11,Tallinn,10130,EE,Y,4.2-3/1949-1,Raamleping,2,2,0,0,2,,1750000,1750000,N,03-JUN-19
2019272970,ted.europa.eu/udl?uri=TED:NOTICE:272970-2019:TEXT:EN:HTML,2019,3,07-JUN-19,R209.S3,0,0,N,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,LT-10312,,LT,,N,,1,,Other,N,N,N,S,,N,,,N,72200000,,,72200000,Y,,1,165000.0,165000,165000,N,OPE,,0,L,,,,N,1,10549100,,,N,Y,UAB „Atea“---UAB „MIT - SOT“,122588443---120792080,,Vilnius---Vilnius,,LT---LT,N---Y,1,Lietuvos teismų informacinės sistemos elektroninio pasirašymo komponento atnaujinimo paslaugų pirkimas,1,,,,,,165000,165000,N,30-MAY-19
2019273085,ted.europa.eu/udl?uri=TED:NOTICE:273085-2019:TEXT:EN:HTML,2019,3,10-JUN-19,R209.S3,0,0,N,Valstybės įmonė Ignalinos atominė elektrinė,255450080,Elektrinės g. 4; K 47; Drūkšinių k.; Visagino sav.,Visaginas,LT-31152,,LT,,N,,6,,Other,N,N,N,S,,N,,,N,72200000,,,80500000,Y,,1,195000.0,195000,195000,Y,OPE,,0,M,90,Programinės įrangos garantinė priežiūra,10,N,1,10549344,,,N,N,UAB „Baltic radiation control“,3000112340,Taikos pr. 10,Visaginas,LT-31107,LT,N,1,A klasės radioaktyviųjų atliekų radiologinio apibūdinimo galimybių praplėtimo paslaugų pirkimas,2,,,,,,195000,195000,N,15-MAY-19
2019275351,ted.europa.eu/udl?uri=TED:NOTICE:275351-2019:TEXT:EN:HTML,2019,3,11-JUN-19,R209.S3,0,0,N,Valstybės įmonė Žemės ūkio informacijos ir kaimo verslo centras,210086220,Vinco Kudirkos g. 18-1,Vilnius,LT-03105,,LT,,N,,6,,Other,N,N,N,S,,N,,,N,72261000,,1,72261000,Y,,3,350221.68,350221.68,350221.68,N,OPE,,0,L,,,,N,3,10551914,1,,N,N,UAB „Proact Lietuva“,110861350,J. Jasinskio g. 16A,Vilnius,,LT,Y,5SF-31,Programinės ir techninės įrangos palaikymo paslaugos,1,,,,1,,184970,184970,N,17-MAY-19
2019275351,ted.europa.eu/udl?uri=TED:NOTICE:275351-2019:TEXT:EN:HTML,2019,3,11-JUN-19,R209.S3,0,0,N,Valstybės įmonė Žemės ūkio informacijos ir kaimo verslo centras,210086220,Vinco Kudirkos g. 18-1,Vilnius,LT-03105,,LT,,N,,6,,Other,N,N,N,S,,N,,,N,72261000,,2,72261000,Y,,3,350221.68,350221.68,350221.68,N,OPE,,0,L,,,,N,3,10551915,2,,N,N,UAB „EIT Sprendimai“,226107940,J. Rutkausko g. 6,Vilnius,,LT,Y,5SF-30,Programinės ir techninės įrangos palaikymo paslaugos,1,,,,1,,159251.68,159251.68,N,16-MAY-19
2019275351,ted.europa.eu/udl?uri=TED:NOTICE:275351-2019:TEXT:EN:HTML,2019,3,11-JUN-19,R209.S3,0,0,N,Valstybės įmonė Žemės ūkio informacijos ir kaimo verslo centras,210086220,Vinco Kudirkos g. 18-1,Vilnius,LT-03105,,LT,,N,,6,,Other,N,N,N,S,,N,,,N,72261000,,3,72261000,Y,,3,350221.68,350221.68,350221.68,N,OPE,,0,L,,,,N,3,10551916,3,,N,N,UAB „Synergy Consulting“,300129699,Nadruvos g. 24,Vilnius,,LT,Y,5SF-33,Programinės ir techninės įrangos palaikymo paslaugos,1,,,,1,,6000,6000,N,31-MAY-19
2019277937,ted.europa.eu/udl?uri=TED:NOTICE:277937-2019:TEXT:EN:HTML,2019,3,11-JUN-19,R209.S3,0,0,N,Aktsiaselts Eesti Loto,10281170,Hallivanamehe tn 4,Tallinn,11317,,EE,,N,,6,,Recreation; culture and religion,N,N,N,S,,N,,,N,79340000,,,79340000,N,,1,1200000.0,1200000,1200000,N,OPE,,0,M,,Proovitöö hinne---Vormil VIII; tabelis 1 proovitöö maksumus kokku---Vormil VIII; tabelis 2 toodud teenuse maksumus,50.0---15.0---35.0,N,1,10555597,,,N,N,Kontuur LB OÜ,10839301,Laeva tn 2,Tallinn,10111,EE,Y,LEP-2-3/211,Raamleping,7,7,0,0,7,,1200000,1200000,N,10-JUN-19
2019278002,ted.europa.eu/udl?uri=TED:NOTICE:278002-2019:TEXT:EN:HTML,2019,3,12-JUN-19,R209.S3,0,0,N,Keskkonnaministeeriumi Infotehnoloogiakeskus,70009445,Teaduspargi tn 8,Tallinn,12618,,EE,,N,,N,,General public\services,N,N,N,S,,N,,,N,72200000,,,72200000,Y,,1,68000.0,68000,68000,N,OPE,,0,M,,Arenduse pakkumuse maksumus (käibemaksuta eurodes)---Arendustöö projektiplaani detailsus ja realistlikkus---Pakutava lahendusega kaasnevad kulud hankijale viie aasta jooksul pärast lahenduse kasutusse juurutust pakkuja poolt esitatavate andmete alusel---Võtmeisikute kvalifikatsioon,50.0---20.0---10.0---20.0,N,1,10555706,,,N,N,Piksel OÜ,10126529,Lai tn 30,Tartu linn,51005,EE,Y,6-2/19/73,Hankeleping,3,3,0,0,3,,68000,68000,N,11-JUN-19
2019278609,ted.europa.eu/udl?uri=TED:NOTICE:278609-2019:TEXT:EN:HTML,2019,6,11-JUN-19,R209.S3,0,0,N,Valstybės įmonė Lietuvos oro uostai,120864074,Rodūnios kelias 10A,Vilnius,LT-02189,,LT,,N,,4,,Airport-related activities,N,N,N,S,,N,,,N,72200000,,,72200000,Y,,1,1359927.74,1359927.74,1359927.74,N,NIC,,0,M,40,Kokybė,60,N,1,10556470,,,N,N,SITA Information Networking Computing B.V,34123443,Heathrowstraat 10; 1043CH; Amsterdam; The Netherlands,Amsterdamas,,BE,Y,1,Oro uosto valdymo informacinė sistema; jos įdiegimas ir atvaizdavimo įrenginiai bei jų parengimas naudojimui,7,,3,1,,,1359927.74,1359927.74,N,10-JUN-19
2019281042,ted.europa.eu/udl?uri=TED:NOTICE:281042-2019:TEXT:EN:HTML,2019,6,13-JUN-19,R209.S3,0,0,N,AB „Lietuvos geležinkeliai“,110053842,Mindaugo g. 12,Vilnius,LT-03603,,LT,,N,,4,,Railway services,N,N,N,S,,N,,,N,79340000,,,79340000,Y,,1,200000.0,200000,200000,N,NIC,,0,,,,,N,1,10559669,,,Y,N,DDB Vilnius,111621671,,Vilnius,,LT,N,1,Prekių ženklų kūrybos ir vystymo paslaugos,8,,8,,8,,200000,200000,N,29-MAY-19
2019282971,ted.europa.eu/udl?uri=TED:NOTICE:282971-2019:TEXT:EN:HTML,2019,3,14-JUN-19,R209.S3,0,0,N,Būsto energijos taupymo agentūra,303004035,Švitrigailos g. 11B,Vilnius,LT-03228,,LT,,N,,6,,General public\services,N,N,N,S,,N,,,N,72200000,,,72200000,Y,,1,199900.0,199900,199900,Y,OPE,,0,M,40,Paslaugų atlikimo strategija; jos išsamumas ir nuoseklumas---Projekto įgyvendinimo optimalumas---Techninio sprendimo optimalumas,20---20---20,N,1,10562196,,,N,N,UAB „HNIT-BALTIC“,110584280,S. Konarskio g. 28A,Vilnius,LT-03127,LT,Y,1,Interaktyvaus žemėlapio sukūrimo; vystymo ir palaikymo paslaugos,2,2,0,0,2,,199900,199900,Y,13-JUN-19
2019282993,ted.europa.eu/udl?uri=TED:NOTICE:282993-2019:TEXT:EN:HTML,2019,3,13-JUN-19,R209.S3,0,0,N,Valsts ieņēmumu dienests,90000069281,Talejas iela 1,Rīga,LV-1978,,LV,,N,,1,,Economical anf Financial Affairs,N,N,N,S,,N,,,N,72230000,,,72230000---45200000---30200000,Y,,1,,,,N,OPE,,0,M,,Piedāvājuma riski (programmatūras sadaļa)---Piedāvātā cena---TLKAIS ieviešanas piedāvājums MKP un RŠV---Vērtējamo prasību iekļaušana piedāvājumā,20---50---20---10,N,1,10562240,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,1,Transportlīdzekļu un konteineru automātiskās identificēšanas sistēmas (TLKAIS) piegāde; modernizācija un uzturēšana,,,,,,,,0,,
2019282998,ted.europa.eu/udl?uri=TED:NOTICE:282998-2019:TEXT:EN:HTML,2019,3,14-JUN-19,R209.S3,0,0,N,Latvijas Republikas Zemkopības ministrija,90000064161,Republikas laukums 2,Rīga,LV-1981,,LV,,N,,1,,Other,Y,N,Y,S,,N,,,N,72211000,,1,72211000,Y,,2,864510.0,864510,864510,Y,OPE,,0,M,,Piedāvājuma risku novērtējums---Piedāvāto metodiku apraksts---Piedāvātā cena par funkcionālo prasību realizāciju---Piedāvātā vienas stundas likme izmaiņu pieprasījumu realizācijai---Prasību realizācijas apraksts---Pretendenta piedāvātās komandas pieredze,20---10---30---10---30---20,N,2,10562247,1,,N,N,SIA &quot;Autentica&quot;,40003989378,Ūnijas iela 39A,Rīga,LV-1039,LV,Y,1,Pārtikas veterinārā dienesta informāciju tehnoloģiju risinājumu pilnveide saskaņā ar nolikuma 1. pielikumu,1,1,0,0,1,340000,509640,509640,Y,05-JUN-19
2019282998,ted.europa.eu/udl?uri=TED:NOTICE:282998-2019:TEXT:EN:HTML,2019,3,14-JUN-19,R209.S3,0,0,N,Latvijas Republikas Zemkopības ministrija,90000064161,Republikas laukums 2,Rīga,LV-1981,,LV,,N,,1,,Other,Y,N,Y,S,,N,,,N,72211000,,2,72211000,Y,,2,864510.0,864510,864510,Y,OPE,,0,M,,Piedāvājuma risku novērtējums---Piedāvāto metodiku apraksts---Piedāvātā cena par funkcionālo prasību realizāciju---Piedāvātā stundas likme izmaiņu pieprasījumu realizācijai---Prasību realizācijas apraksts---Pretendenta piedāvātās komandas pieredze,20---10---30---10---30---20,N,2,10562248,2,,N,N,SIA &quot;Autentica&quot;,40003989378,Ūnijas iela 39A,Rīga,LV-1039,LV,Y,2,Pārtikas veterinārā dienesta informāciju tehnoloģiju risinājumu pilnveide saskaņā ar nolikuma 2. pielikumu,1,1,0,0,1,358190.91,354870,354870,Y,05-JUN-19
2019283010,ted.europa.eu/udl?uri=TED:NOTICE:283010-2019:TEXT:EN:HTML,2019,3,13-JUN-19,R209.S3,0,0,N,Riigi Infosüsteemi Amet,70006317,Pärnu mnt 139a,Tallinn,15169,,EE,,N,,1,,General public\services,N,N,N,S,,Y,,Y,N,72220000,,,72220000,Y,,1,397518.0,397518,397518,Y,OPE,,0,M,,Pakkumuse eelarve vormi ridadel 1–6 ja 9–13 toodud tööde kogumaksumus---Pakkumuse kogumaksumus---Pakkumuse täiuslikkus,10.0---30.0---60.0,N,1,10562266,,,N,Y,Cybernetica AS---KPMG Baltics OÜ---Tallinna Tehnikaülikool,10140133---10096082---74000323,Mäealuse tn 2/1---Narva mnt 5---Ehitajate tee 5,Tallinn---Tallinn---Tallinn,12618---10117---19086,EE---EE---EE,Y---Y---N,4.2-3/1953-1,Raamleping,1,1,0,0,1,,397518,397518,N,12-JUN-19
2019283037,ted.europa.eu/udl?uri=TED:NOTICE:283037-2019:TEXT:EN:HTML,2019,3,14-JUN-19,R209.S3,0,0,N,Viešoji įstaiga CPO LT,302913276,Gedimino pr. 38,Vilnius,LT-01104,,LT,,N,,N,,General public\services,N,N,N,S,,N,,,N,72243000,,1,72220000,Y,,3,627000.0,627000,627000,Y,OPE,,0,M,40,Kokybė (T)---Sprendimo palaikymo kaštai (K),50---10,N,3,10562330,1,,N,N,UAB „Atea“,12258443,J. Rutkausko g. 6,Vilnius,LT-05132,LT,Y,1,I pirkimo dalis,5,5,0,0,5,,388000,388000,N,11-JUN-19
2019283037,ted.europa.eu/udl?uri=TED:NOTICE:283037-2019:TEXT:EN:HTML,2019,3,14-JUN-19,R209.S3,0,0,N,Viešoji įstaiga CPO LT,302913276,Gedimino pr. 38,Vilnius,LT-01104,,LT,,N,,N,,General public\services,N,N,N,S,,N,,,N,72243000,,2,72220000,Y,,3,627000.0,627000,627000,Y,OPE,,0,M,40,Kokybė (T),60,N,3,10562331,2,,N,Y,UAB „Binar Solutions“---UAB „Gera Solutions“---UAB „ITree“,302297311---302341327---302249829,V. Kudirkos g. 9-39---Architektų g. 67-9---Konstitucijos pr. 7,Vilnius---Vilnius---Vilnius,------LT-09308,LT---LT---LT,Y---Y---Y,2,II pirkimo dalis,4,4,0,0,4,,90200,90200,N,13-JUN-19
2019283037,ted.europa.eu/udl?uri=TED:NOTICE:283037-2019:TEXT:EN:HTML,2019,3,14-JUN-19,R209.S3,0,0,N,Viešoji įstaiga CPO LT,302913276,Gedimino pr. 38,Vilnius,LT-01104,,LT,,N,,N,,General public\services,N,N,N,S,,N,,,N,72243000,,3,72220000,Y,,3,627000.0,627000,627000,Y,OPE,,0,M,40,Kokybė (T),60,N,3,10562332,3,,N,Y,UAB „Binar Solutions“---UAB „Gera Solutions“---UAB „ITree“,302297311---302341327---302249829,V. Kudirkos g. 9-39---Architektų g. 67-9---Konstitucijos pr. 7,Vilnius---Vilnius---Vilnius,,LT---LT---LT,Y---Y---Y,3,III pirkimo dalis,5,5,0,0,5,,148800,148800,N,13-JUN-19
2019287709,ted.europa.eu/udl?uri=TED:NOTICE:287709-2019:TEXT:EN:HTML,2019,3,18-JUN-19,R209.S3,0,0,N,Būvniecības valsts kontroles birojs,90010386959,Kr. Valdemāra iela 157,Rīga,LV-1013,,LV,,N,,1,,General public\services,N,N,N,S,,N,,Y,N,72262000,,,72262000,Y,,1,214315.35,214315.35,214315.35,Y,OPE,,0,M,,K1. Finanšu piedāvājums---K2. Piedāvātās komandas priekšrocības---K3. Tehniskais piedāvājums,70 punkti---60 punkti---40 punkti,N,1,10568600,,,N,N,SIA &quot;Tieto Latvia&quot;,40003193130,Gustava Zemgala gatve 76,Rīga,LV-1039,LV,Y,DU Nr.29; DU Nr.30; DU Nr.31; DU Nr.32; DU Nr.35; DU Nr.36;,Būvniecības informācijas sistēmas uzturēšana un pilnveidošana projekta “Būvniecības procesu un informācijas sistēmas attīstība (1. kārta)” ietvaros,1,1,0,0,0,214315.35,214315.35,214315.35,N,10-JUN-19
2019287781,ted.europa.eu/udl?uri=TED:NOTICE:287781-2019:TEXT:EN:HTML,2019,3,18-JUN-19,R209.S3,0,0,Y,Ravimiamet---Tervise ja Heaolu Infosüsteemide Keskus,70003477---70009770,Nooruse tn 1---Uus-Tatari tn 25,Tartu linn---Tallinn,50411---10134,,EE,,N,,1,,Other,Y,Y,N,S,,Y,,Y,N,72223000,,,72223000,Y,,1,275000.0,275000,275000,N,OPE,,0,M,,Erakorraline audit; 1h maksumus---Ravimiameti inspektsioonide raames IT-süsteemide eksperthinnangu 1 h maksumus---Turvaelementide andmekogu auditeerimise 1 h maksumus,10.0---30.0---60.0,N,1,10568842,,,N,N,Ernst &amp; Young Baltic AS,10877299,Rävala pst 4,Tallinn,10143,EE,Y,FIN-5.4/156,Raamleping,1,1,0,0,1,,275000,275000,N,18-JUN-19
2019287782,ted.europa.eu/udl?uri=TED:NOTICE:287782-2019:TEXT:EN:HTML,2019,3,18-JUN-19,R209.S3,0,0,N,Siseministeeriumi infotehnoloogia- ja arenduskeskus,70008440,Mäealuse tn 2/2,Tallinn,12618,,EE,,N,,N,,Other,N,N,N,S,,N,,,N,72200000,,1,72200000,Y,,2,474276.0,474276,474276,Y,OPE,,0,M,55.0,Arendaja Java programmeerimiskeele kasutamise kogemus---Arendaja Oracle või PostgreSQL andmebaaside kasutamise kogemus---Arendaja kogemus Grails raamistiku või Apache Groovy programmeerimiskeelega---Arendaja kogemus Hibernate või Spring raamistikuga,10.0---15.0---10.0---10.0,N,2,10568843,1,,N,N,Avalanche Laboratory OÜ,14175080,Toompuiestee 33a,Tallinn,10149,EE,Y,3-3/2420,Leping nr 3-3/2420,2,2,0,0,2,,210276,210276,N,26-MAR-19
2019287782,ted.europa.eu/udl?uri=TED:NOTICE:287782-2019:TEXT:EN:HTML,2019,3,18-JUN-19,R209.S3,0,0,N,Siseministeeriumi infotehnoloogia- ja arenduskeskus,70008440,Mäealuse tn 2/2,Tallinn,12618,,EE,,N,,N,,Other,N,N,N,S,,N,,,N,72200000,,2,72200000,Y,,2,474276.0,474276,474276,Y,OPE,,0,M,55.0,Arendaja Java programmeerimiskeele kasutamise kogemus---Arendaja Oracle või PostgreSQL andmebaaside kasutamise kogemus---Arendaja kogemus Grails raamistiku või Apache Groovy programmeerimiskeelega---Arendaja kogemus Hibernate või Spring raamistikuga,10.0---15.0---10.0---10.0,N,2,10568844,2,,N,Y,Heisi IT OÜ---Osaühing Utrek Consult,12765966---11468278,Suur-Karja tn 5---Koidu tee 30,Tallinn---Viimsi vald,10140---74001,EE---EE,Y---Y,3-3/2421,Leping nr 3-3/2421,2,2,0,0,2,,264000,264000,N,18-MAR-19
