ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2018147448,ted.europa.eu/udl?uri=TED:NOTICE:147448-2018:TEXT:EN:HTML,2018,3,03-APR-18,R209.S2,0,0,N,Valstybinė ligonių kasa prie Sveikatos apsaugos ministerijos,191351679,Europos a. 1,Vilnius,LT-03505,A1,LT,LT,N,,1,,Health,N,N,N,S,,N,,,N,72000000,72,,72000000,Y,1,1,,,,N,OPE,,0,L,,,,N,1,8640345,,PROCUREMENT_UNSUCCESSFUL,N,,,,,,,,,1,Turimos VCE įrangos priežiūros ir licencijų atnaujinimo paslaugos,,,,,,,,0,,
2018147533,ted.europa.eu/udl?uri=TED:NOTICE:147533-2018:TEXT:EN:HTML,2018,3,04-APR-18,R209.S2,0,0,N,Lietuvos Respublikos užsienio reikalų ministerija,188613242,J. Tumo-Vaižganto g. 2,Vilnius,LT-01511,A1,LT,LT,N,,1,,General public\services,N,N,N,S,,N,,,N,72253200,72,,72253200,Y,1,1,,,,Y,OPE,,0,L,,,,N,1,8640494,,PROCUREMENT_UNSUCCESSFUL,N,,,,,,,,,1,Turimos duomenų bazių valdymo sistemos techninės priežiūros paslaugų viešasis pirkimas,,,,,,,,0,,
2018149364,ted.europa.eu/udl?uri=TED:NOTICE:149364-2018:TEXT:EN:HTML,2018,3,03-APR-18,R209.S2,0,0,N,VĮ Turto bankas,112021042,Kęstučio g. 45,Vilnius,LT-08124,A2,LT,LT,N,,6,,Economical anf Financial Affairs,N,N,N,S,,N,,,N,72200000,72,,72200000,Y,4,1,119790.0,119790,119790,N,OPE,,0,L,,,,N,1,8642424,,,N,N,UAB „GERA Solutions“,,Architektų g. 67-9,Vilnius,LT-04217,LT,Y,1,VTIPS modifikavimo ir palaikymo paslaugų pirkimas,1,1,,,1,119790,119790,119790,N,27-MAR-18
2018149375,ted.europa.eu/udl?uri=TED:NOTICE:149375-2018:TEXT:EN:HTML,2018,3,04-APR-18,R209.S2,0,0,N,Valstybės įmonė Ignalinos atominė elektrinė,255450080,Elektrinės g. 4; K 47; Drūkšinių k.; Visagino sav.,Visaginas,LT-31152,A2,LT,LT,N,,6,,Other,N,N,N,S,,N,,,N,72200000,72,,72200000,Y,1,1,,,,N,OPE,,0,L,,,,N,1,8642435,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,1,Perkančiosios organizacijos turimos verslo valdymo sistemos „Microsoft Dynamics AX”“versijos atnaujinimo ir priežiūros paslaugų pirkimas,,,,,,,,0,,
2018153398,ted.europa.eu/udl?uri=TED:NOTICE:153398-2018:TEXT:EN:HTML,2018,3,06-APR-18,R209.S2,0,0,N,Izglītības un zinātnes ministrija,90000022399,Vaļņu iela 2,Rīga,LV-1050,A1,LV,LV,N,,1,,Education,Y,N,Y,S,,N,,,N,72200000,72,,72200000,Y,1,1,150000.0,150000,150000,Y,OPE,,0,M,,Atbalsta pasākumu uzskaites sistēmas izstrādes realizācijas piedāvājums---Atbalsta pasākumu uzskaites sistēmas izstrādes un uzturēšanas izmaksas,40---60,N,1,8647133,,,N,N,SIA &quot;ZZ Dats&quot;,40003278467,Elizabetes iela 41/43,Rīga,LV-1010,LV,Y,1,Atbalsta pasākumu uzskaites informācijas sistēmas izstrāde un uzturēšana,2,2,0,0,2,150000,150000,150000,N,22-MAR-18
2018157645,ted.europa.eu/udl?uri=TED:NOTICE:157645-2018:TEXT:EN:HTML,2018,3,10-APR-18,R209.S2,0,0,N,Valstybinė ligonių kasa prie Sveikatos apsaugos ministerijos,191351679,Europos a. 1,Vilnius,LT-03505,A1,LT,LT,N,,1,,Health,N,N,N,S,,N,,,N,72000000,72,,72000000,Y,1,1,,,,N,NIC,,0,L,,,,N,1,8651790,,PROCUREMENT_UNSUCCESSFUL,N,,,,,,,,,1,„IDrug“ sistemos palaikymo ir plėtros paslaugos,,,,,,,,0,,
2018157699,ted.europa.eu/udl?uri=TED:NOTICE:157699-2018:TEXT:EN:HTML,2018,3,09-APR-18,R209.S2,0,0,N,Tallinna Tehnikaülikool,74000323,Ehitajate tee 5,Tallinn,19086,A2,EE,EE,N,,6,,Education,N,N,N,S,,N,,,N,72212200,72,,72212200,Y,4,1,28000.0,28000,28000,Y,OPE,,0,L,,,,N,1,8651938,,,N,Y,Osaühing Degeetia---Osaühing Mindstone,10376284---10933336,Aruheina tee 1---Kuiv tn 9,Suurupi küla; Harku vald; Harjumaa---Tallinn,76907---11614,EE---EE,Y---Y,193734,Hankeleping nr 193734,3,3,0,0,3,,28000,28000,N,05-APR-18
2018160337,ted.europa.eu/udl?uri=TED:NOTICE:160337-2018:TEXT:EN:HTML,2018,3,11-APR-18,R209.S2,0,0,N,Tallinna Kommunaalamet,75014913,Mündi tn 2,Tallinn,15197,A2,EE,EE,N,,3,,Housing and community amenities,N,N,N,S,,N,,,N,72240000,72,,72240000,Y,1,1,329000.0,329000,329000,Y,OPE,,0,M,,Kvaliteedikriteerium (teenuse osutamise kava alusel)---Pakkumuse maksumus ilma käibemaksuta eurodes,30.0---70.0,N,1,8654804,,,N,Y,Aktsiaselts Andevis---Võrguvara OÜ,10102368---12446244,J. Vilmsi tn 44---Türi tn 10c,Tallinn---Tallinn,10126---11313,EE---EE,Y---Y,,TKA29,2,2,0,0,2,,329000,329000,N,22-FEB-18
2018165111,ted.europa.eu/udl?uri=TED:NOTICE:165111-2018:TEXT:EN:HTML,2018,3,16-APR-18,R209.S2,0,0,N,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,LT-01103,A1,LT,LT,N,,1,,Economical anf Financial Affairs,N,N,N,S,,N,,,N,72263000,72,,72263000,N,1,1,1850000.0,1850000,1850000,N,NOC,,0,L,,,,N,1,8659284,,,N,N,BearingPoint Software Solution GmbH,,,Frankfurtas,,DE,N,41.16-19,Programinės įrangos „Abacus360 Regulator“ diegimo ir pritaikymo paslaugos,1,,1,,1,,1850000,1850000,N,06-MAR-18
2018167998,ted.europa.eu/udl?uri=TED:NOTICE:167998-2018:TEXT:EN:HTML,2018,6,17-APR-18,R209.S2,0,0,N,Valstybės įmonė Lietuvos oro uostai,120864074,Rodūnios kelias 10A,Vilnius,LT-02189,,LT,,N,,4,,Airport-related activities,N,N,N,S,,N,,,N,72000000,,,72000000,Y,,1,105175.6,105175.6,105175.6,N,NIC,,0,L,,,,N,1,11437436,,,N,N,„Alna Intelligence“; UAB,,,Vilnius,,LT,Y,1,IT infrastruktūros priežiūros paslaugos,6,,,,6,,105175.6,105175.6,N,29-JAN-18
2018169684,ted.europa.eu/udl?uri=TED:NOTICE:169684-2018:TEXT:EN:HTML,2018,3,17-APR-18,R209.S2,0,0,N,Siseministeeriumi infotehnoloogia- ja arenduskeskus,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,N,,N,,Other,N,N,N,S,,Y,,Y,N,72250000,72,,72250000---72260000,Y,3,1,500000.0,500000,500000,Y,OPE,,0,L,,,,N,1,8661243,,,N,N,Aktsiaselts Datel,10324057,Endla tn 4,Tallinn,10142,EE,Y,3-3/2219,Raamleping nr 3-3/2219,2,2,0,0,2,500000,500000,500000,N,12-APR-18
2018169907,ted.europa.eu/udl?uri=TED:NOTICE:169907-2018:TEXT:EN:HTML,2018,3,17-APR-18,R209.S2,0,0,Y,Eesti Kohtuekspertiisi Instituut---Riigi Tugiteenuste Keskus,70003572---70007340,Tervise 30---Endla 10a,Tallinn---Tallinn,13419---10142,A1,EE,EE,N,,1,,Economical anf Financial Affairs,Y,Y,N,S,,Y,,,N,72250000,72,1,72250000,N,1,2,240071.0,240071,240071,N,AWP,,1,L,,,,N,2,8661820,1,,N,N,Siemens Healthcare Oy Eesti filiaal,12863864,Väike-Paala tn 1,Tallinn,11415,EE,Y,,Leping nr 4-6/71-1,1,1,0,0,1,240071,240071,240071,N,11-APR-18
2018169907,ted.europa.eu/udl?uri=TED:NOTICE:169907-2018:TEXT:EN:HTML,2018,3,17-APR-18,R209.S2,0,0,Y,Eesti Kohtuekspertiisi Instituut---Riigi Tugiteenuste Keskus,70003572---70007340,Tervise 30---Endla 10a,Tallinn---Tallinn,13419---10142,A1,EE,EE,N,,1,,Economical anf Financial Affairs,Y,Y,N,S,,Y,,,N,72250000,72,2,72250000,N,1,2,240071.0,240071,240071,N,AWP,,1,L,,,,N,2,8661821,2,,N,N,Siemens Healthcare Oy Eesti filiaal,12863864,Väike-Paala tn 1,Tallinn,11415,EE,Y,,Leping nr 4-6/71-1,1,1,0,0,1,53800,53800,53800,N,11-APR-18
2018169921,ted.europa.eu/udl?uri=TED:NOTICE:169921-2018:TEXT:EN:HTML,2018,3,17-APR-18,R209.S2,0,0,N,Tallinna Linnakantselei,75014920,Vabaduse väljak 7,Tallinn,15199,A2,EE,EE,N,,3,,General public\services,N,N,N,S,,N,,,N,72230000,72,,72230000,N,1,1,815327.0,815327,815327,N,OPE,,0,M,50.0,Dokumendiredaktori prototüüp.---Kvaliteedikriteerium (teenuse osutamise kava alusel).,30.0---20.0,N,1,8661843,,,N,N,Osaühing Net Group,10585438,Lelle tn 22,Tallinn,11318,EE,Y,,Tallinna linna õigusaktide menetlemise infosüsteem,3,2,0,0,3,,815327,815327,N,16-APR-18
2018170376,ted.europa.eu/udl?uri=TED:NOTICE:170376-2018:TEXT:EN:HTML,2018,6,18-APR-18,R209.S2,0,0,N,AB Lietuvos paštas,121215587,J. Jasinskio g. 16,Vilnius,LT-03500,A3,LT,LT,N,,4,,Postal Services,N,N,N,S,,N,,,N,72267000,72,,72267000,Y,2,1,523700.0,523700,523700,N,OPE,,0,M,60,Specialistų kompetencija (K)---Technologinio atnaujinimo optimalumas (A),20---20,N,1,8662381,,,N,N,„Blue Bridge Code“; UAB,302253877,,Vilnius,,LT,Y,1,Brūkšninio kodo informacinės sistemos (BKIS) priežiūros ir vystymo paslaugų pirkimas,3,,,,,,,0,N,06-APR-18
2018171416,ted.europa.eu/udl?uri=TED:NOTICE:171416-2018:TEXT:EN:HTML,2018,3,18-APR-18,R209.S2,0,0,N,Valsts aizsardzības militāro objektu un iepirkumu centrs,90009225180,Ernestīnes iela 34,Rīga,LV-1046,A1,LV,LV,N,,N,,Defence,N,N,N,U,,Y,,Y,N,35811300,35,4,35811300,Y,3,2,200000.0,200000,200000,N,OPE,,0,M,35,Attālums no pakalpojuma izpildes vietas līdz gatavās preces piegādes vietai Vagonu ielā 38; Rīgā---Iepirkuma priekšmeta paraugu kvalitāte,5---60,N,2,8663127,4,,N,N,SIA-ražošanas komerciālā firma &quot;Astaro&quot;,40003085857,Hospitāļu iela 15A,Rīga,LV-1013,LV,Y,4,Formas mēteļu (ziemas) šūšana,1,1,0,0,1,100000,100000,100000,N,29-MAR-18
2018171416,ted.europa.eu/udl?uri=TED:NOTICE:171416-2018:TEXT:EN:HTML,2018,3,18-APR-18,R209.S2,0,0,N,Valsts aizsardzības militāro objektu un iepirkumu centrs,90009225180,Ernestīnes iela 34,Rīga,LV-1046,A1,LV,LV,N,,N,,Defence,N,N,N,U,,Y,,Y,N,35811300,35,5,35811300,Y,3,2,200000.0,200000,200000,N,OPE,,0,M,35,Attālums no pakalpojuma izpildes vietas līdz gatavās preces piegādes vietai---Iepirkuma priekšmeta paraugu kvalitāte,5---40,N,2,8663128,5,,N,N,SIA-ražošanas komerciālā firma &quot;Astaro&quot;,40003085857,Hospitāļu iela 15A,Rīga,LV-1013,LV,Y,5,Parādes formas tērpu un orķestra formas tērpu šūšana,1,1,0,0,1,100000,100000,100000,N,29-MAR-18
2018172086,ted.europa.eu/udl?uri=TED:NOTICE:172086-2018:TEXT:EN:HTML,2018,3,18-APR-18,R209.S2,0,0,N,VSIA &quot;Latvijas Vides; ģeoloģijas un meteoroloģijas centrs&quot;,50103237791,Maskavas iela 165,Rīga,LV-1019,A1,LV,LV,N,,8,,Environment,N,N,N,S,,N,,,N,72212000,72,,72212000,Y,1,1,400000.0,400000,400000,N,OPE,,0,M,,Piedāvātā darba realizācijas efektivitāte---Pretendenta komandas pieredze un kvalifikācija---Projekta risku novērtējums---Stundas likme,35---30---30---5,N,1,8664288,,,N,N,SIA &quot;Uniso&quot;,40003562863,Valdlauči 1–40; Ķekavas pag.,Ķekavas nov.,LV-2111,LV,N,1,"VSIA ""Latvijas Vides; ģeoloģijas un meteoroloģijas centrs"" elektronisko pakalpojumu portāla izstrāde un ieviešana",2,2,0,0,0,400000,400000,400000,N,21-JUL-17
2018174604,ted.europa.eu/udl?uri=TED:NOTICE:174604-2018:TEXT:EN:HTML,2018,3,19-APR-18,R209.S2,0,0,N,VšĮ Lietuvos nacionalinis radijas ir televizija,124241078,S. Konarskio g. 49,Vilnius,LT-03123,A2,LT,LT,N,,6,,General public\services,N,N,N,S,,N,,,N,72267000,72,,72267000,Y,4,1,108561.2,108561.2,108561.2,N,OPE,,0,L,,,,N,1,8667501,,,N,N,UAB „BULL Baltija“,302560374,,Vilnius,,LT,Y,1,Archyvo valdymo programinės įrangos „Oracle DIVArchive“ priežiūros ir tvarkymo paslaugų pirkimas,1,1,,,1,,108561.2,108561.2,N,20-MAR-18
2018174660,ted.europa.eu/udl?uri=TED:NOTICE:174660-2018:TEXT:EN:HTML,2018,3,19-APR-18,R209.S2,0,0,N,Põllumajanduse Registrite ja Informatsiooni Amet,70005967,Tähe 4,Tartu,51010,A1,EE,EE,N,,1,,Other,N,N,N,S,,Y,K,Y,N,72260000,72,,72260000,Y,1,1,500000.0,500000,500000,N,OPE,,0,M,90.0,Pakkuja poolt pakutavad tegevused kvaliteedi rakendamisel ja kontrollimisel.,10.0,N,1,8667665,,,N,N,KappaZeta OÜ,12928204,Herne tn 52-4,Tartu; Tartu; Tartumaa,51007,EE,Y,194084 IT,Raamleping nr 194084 IT,1,1,0,0,1,500000,500000,500000,Y,18-APR-18
2018178777,ted.europa.eu/udl?uri=TED:NOTICE:178777-2018:TEXT:EN:HTML,2018,3,23-APR-18,R209.S2,0,0,N,Valsts aizsardzības militāro objektu un iepirkumu centrs,90009225180,Ernestīnes iela 34,Rīga,LV-1046,A1,LV,LV,N,,N,,Defence,N,N,N,U,,Y,,Y,N,35811300,35,1,35811300,Y,3,3,300000.0,300000,300000,N,OPE,,0,M,35,Attālums no pakalpojuma izpildes vietas līdz gatavās preces piegādes vietai---Iepirkuma priekšmeta paraugu kvalitāte,5---60,N,3,8672733,1,,N,N,SIA Rīgas zinātniskā ražošanas firma &quot;EVA&quot;,40003051155,Ģertrūdes iela 41–5,Rīga,LV-1011,LV,Y,1,Matrožu cepuru šūšana,2,2,0,0,2,100000,100000,100000,N,17-APR-18
2018178777,ted.europa.eu/udl?uri=TED:NOTICE:178777-2018:TEXT:EN:HTML,2018,3,23-APR-18,R209.S2,0,0,N,Valsts aizsardzības militāro objektu un iepirkumu centrs,90009225180,Ernestīnes iela 34,Rīga,LV-1046,A1,LV,LV,N,,N,,Defence,N,N,N,U,,Y,,Y,N,35811300,35,2,35811300,Y,3,3,300000.0,300000,300000,N,OPE,,0,M,35,Attālums no pakalpojuma izpildes vietas līdz gatavās preces piegādes vietai Vagonu ielā 38; Rīgā---Iepirkuma priekšmeta paraugu kvalitāte,5---60,N,3,8672734,2,,N,N,SIA Rīgas zinātniskā ražošanas firma &quot;EVA&quot;,40003051155,Ģertrūdes iela 41–5,Rīga,LV-1011,LV,Y,2,Flotes cepuru (vīriešu) šūšana,2,2,0,0,2,100000,100000,100000,N,17-APR-18
2018178777,ted.europa.eu/udl?uri=TED:NOTICE:178777-2018:TEXT:EN:HTML,2018,3,23-APR-18,R209.S2,0,0,N,Valsts aizsardzības militāro objektu un iepirkumu centrs,90009225180,Ernestīnes iela 34,Rīga,LV-1046,A1,LV,LV,N,,N,,Defence,N,N,N,U,,Y,,Y,N,35811300,35,3,35811300,Y,3,3,300000.0,300000,300000,N,OPE,,0,M,35,Attālums no pakalpojuma izpildes vietas līdz gatavās preces piegādes vietai Vagonu ielā 38; Rīgā---Iepirkuma priekšmeta paraugu kvalitāte,5---60,N,3,8672735,3,,N,N,SIA Rīgas zinātniskā ražošanas firma &quot;EVA&quot;,40003051155,Ģertrūdes iela 41–5,Rīga,LV-1011,LV,Y,3,Flotes cepuru (sieviešu) šūšana,2,2,0,0,2,100000,100000,100000,N,17-APR-18
2018180014,ted.europa.eu/udl?uri=TED:NOTICE:180014-2018:TEXT:EN:HTML,2018,6,24-APR-18,R209.S2,0,0,N,Uždaroji akcinė bendrovė „Vilniaus vandenys“,120545849,Spaudos g. 8,Vilnius,LT-05132,A3,LT,LT,N,,4,,Water,N,N,N,S,,N,,,N,72262000,72,,72262000,Y,1,1,492507.02,492507.02,492507.02,N,NIC,,0,M,50,Darbo su TVS funkcionalumas---TVS standartinių funkcijų kiekis,30---20,N,1,8674317,,,N,N,TP AIM; UAB,124587112,Savanorių pr. 1-55,Vilnius,,LT,Y,1,Infrastruktūros eksploatavimo valdymo informacinės sistemos pirkimas,4,,,,,,,0,N,10-APR-18
2018181910,ted.europa.eu/udl?uri=TED:NOTICE:181910-2018:TEXT:EN:HTML,2018,3,24-APR-18,R209.S2,0,0,N,Informacinės visuomenės plėtros komitetas prie Susisiekimo ministerijos,188772433,Gedimino pr. 7,Vilnius,LT-01103,A1,LT,LT,N,,1,,Other,Y,N,Y,S,,Y,K,Y,N,72222300,72,,72222300,Y,1,1,3540000.0,3540000,3540000,N,OPE,,0,L,,,,N,1,8677426,,,N,N,VĮ Registrų centras,,,Vilnius,,LT,N,1,Kvalifikuotų elektroninių laiko žymų kūrimo paslaugų užsakymai per IVPK elektroninį katalogą,2,,,,,,3540000,3540000,N,12-MAR-18
2018187753,ted.europa.eu/udl?uri=TED:NOTICE:187753-2018:TEXT:EN:HTML,2018,3,24-APR-18,R209.S2,0,0,N,Tervise ja Heaolu Infosüsteemide Keskus,70009770,Gonsiori 29,Tallinn,15027,A1,EE,EE,N,,1,,Other,N,N,N,S,,N,,,N,72261000,72,,72261000,N,1,1,308182.9,308182.9,308182.9,N,AWP,,1,L,,,,N,1,8686749,,,N,N,Oracle East Central Europe Limited Eesti filiaal,10827203,Liivalaia 45,Tallinn,10145,EE,Y,,Leping nr 3-9/850-1,1,1,0,0,1,,308182.9,308182.9,N,20-APR-18
2018187775,ted.europa.eu/udl?uri=TED:NOTICE:187775-2018:TEXT:EN:HTML,2018,3,26-APR-18,R209.S2,0,0,N,Tallinna Linnakantselei,75014920,Vabaduse väljak 7,Tallinn,15199,A2,EE,EE,N,,3,,General public\services,N,N,N,S,,N,,,N,72261000,72,,72261000,N,4,1,98477.4,98477.4,98477.4,N,OPE,,0,L,,,,N,1,8686881,,,N,N,Osaühing MS Ärisüsteemid,10538261,Lõõtsa tn 2,Tallinn,11415,EE,Y,,Tallinna linnatöötaja portaali litsentside tugiteenuse ostmise leping,1,1,0,0,1,,98477.4,98477.4,N,03-APR-18
2018187802,ted.europa.eu/udl?uri=TED:NOTICE:187802-2018:TEXT:EN:HTML,2018,3,26-APR-18,R209.S2,0,0,N,Tallinna Linnakantselei,75014920,Vabaduse väljak 7,Tallinn,15199,A2,EE,EE,N,,3,,General public\services,N,N,N,S,,N,,,N,72261000,72,,72261000,N,4,1,217940.4,217940.4,217940.4,N,OPE,,0,L,,,,N,1,8686954,,,N,N,Osaühing MS Ärisüsteemid,10538261,Lõõtsa tn 2,Tallinn,11415,EE,Y,,Majandustarkvara SAP litsentside tugiteenuse ostmise leping,1,1,0,0,1,,217940.4,217940.4,N,03-APR-18
2018187873,ted.europa.eu/udl?uri=TED:NOTICE:187873-2018:TEXT:EN:HTML,2018,3,27-APR-18,R209.S2,0,0,N,Valstybinė mokesčių inspekcija prie Lietuvos Respublikos finansų ministerijos,188659752,Vasario 16-osios g. 14,Vilnius,LT-01514,A1,LT,LT,N,,1,,Economical anf Financial Affairs,N,N,N,S,,N,,,N,72212780,72,,72263000---72212780,Y,1,1,144944.75,144944.75,144944.75,Y,OPE,,0,M,40,Kokybė---Pasiūlymo pristatymas,50---10,N,1,8687082,,,N,N,UAB „Insoft“,302294870,Ozo g. 10A,Vilnius,,LT,Y,(1.10-04-2)-22-64/INS-10,Nuotolinių apskaitos paslaugų smulkiajam verslui (i. APS) posistemio sukūrimo ir įdiegimo paslaugų viešasis pirkimas,2,2,,,2,,144944.75,144944.75,Y,18-APR-18
2018190182,ted.europa.eu/udl?uri=TED:NOTICE:190182-2018:TEXT:EN:HTML,2018,3,27-APR-18,R209.S2,0,0,N,E-riigi Akadeemia Sihtasutus,90007000,Rotermanni tn 8,Tallinn,10111,A2,EE,EE,N,,8,,Other,N,N,N,S,,N,,,N,72210000,72,,72210000,N,1,1,,,,Y,OPE,,0,M,,Pakkumuse kogumaksumus.---Tarkvara 3 aasta hoolduse ja kasutajatoe teenuse kogumaksumus.---Tehnilise valmisoleku määr (Annex 2 punktid 4.1.1.-4.1.8.).---Täiendavate teenuste määr (Annex 2 punktid 15.1.-19.1.).,50.0---10.0---30.0---10.0,N,1,8690272,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,,,,,,,,,,0,,
2018190549,ted.europa.eu/udl?uri=TED:NOTICE:190549-2018:TEXT:EN:HTML,2018,6,27-APR-18,R209.S2,0,0,N,SIA &quot;Rīgas ūdens&quot;,40103023035,Zigfrīda Annas Meierovica bulvāris 1,Rīga,LV-1495,A3,LV,LV,N,,4,,Water,N,N,N,S,,N,,,N,72421000,72,,72421000,Y,4,1,371700.0,371700,371700,N,OPE,,0,M,,Pakalpojuma cena---Piedāvātais klientu portāla garantijas termiņš (mēnešos)---Piedāvātais klientu portāla izstrādes un ieviešanas termiņš (mēnešos)---Pretendenta izpratne par veicamo darbu,50---10---10---30,N,1,8690696,,,N,N,SIA &quot;Softikom&quot;,40003674327,Brīvības gatve 214M,Rīga,LV-1039,LV,Y,1,SIA “Rīgas ūdens” web portāla izstrāde,6,6,0,0,0,,,0,Y,23-APR-18
2018192034,ted.europa.eu/udl?uri=TED:NOTICE:192034-2018:TEXT:EN:HTML,2018,3,02-MAY-18,R209.S2,0,0,N,Kauno miesto savivaldybės administracija,188764867,Laisvės al. 96,Kaunas,LT-44251,A2,LT,LT,N,,3,,General public\services,N,N,N,S,,N,,,N,72267000,72,,72267000,Y,4,1,61819.0,61819,61819,N,NIC,,0,L,,,,N,1,8693232,,,N,N,UAB „Nevda“,121931451,Savanorių pr. 178,Vilnius,LT-03154,LT,N,1,Dokumentų valdymo sistemos „Kontora 2004“ raštinės modulio papildomų licencijų ir priežiūros paslaugų pirkimas,1,,,,1,,61819,61819,N,16-MAR-18
2018195215,ted.europa.eu/udl?uri=TED:NOTICE:195215-2018:TEXT:EN:HTML,2018,3,03-MAY-18,R209.S2,0,0,N,Maanteeamet,70001490,Teelise tn 4,Tallinn,10916,A1,EE,EE,N,,1,,Other,N,N,N,U,,N,,,N,72260000,72,,72260000---48781000,Y,1,1,,,,Y,OPE,,0,L,,,,N,1,8696258,,PROCUREMENT_DISCONTINUED,N,,,,,,,,,,,,,,,,,,0,,
2018195835,ted.europa.eu/udl?uri=TED:NOTICE:195835-2018:TEXT:EN:HTML,2018,3,03-MAY-18,R209.S2,0,0,N,Valstybės sienos apsaugos tarnyba prie Lietuvos Respublikos vidaus reikalų ministerijos,188608252,Savanorių pr. 2,Vilnius,LT-03116,A1,LT,LT,N,,1,,Public Order and Safety,Y,N,Y,S,,N,,,N,72211000,72,,72211000,Y,3,1,450000.0,450000,450000,Y,OPE,,0,M,50,Siūlomo sprendimo funkcinės ir techninės charakteristikos,50,N,1,8697327,,,N,N,UAB „Atea“,122588443,J. Rutkausko g. 6,Vilnius,,LT,N,1,Programinės įrangos įsigijimas,2,,,,2,,450000,450000,N,25-APR-18
2018195853,ted.europa.eu/udl?uri=TED:NOTICE:195853-2018:TEXT:EN:HTML,2018,3,03-MAY-18,R209.S2,0,0,N,Valsts meža dienests,90000057795,13. janvāra iela 15,Rīga,LV-1932,A1,LV,LV,N,,1,,Environment,N,N,N,S,,N,,,N,72000000,72,,72000000,Y,1,1,200000.0,200000,200000,N,OPE,,0,M,,Sistēmas izmaiņu realizācijas un sistēmas papildināšanas izmaksas---Sistēmas papildināšanas darbietilpība; kopā---Sistēmas papildināšanas darbu apraksts---Sistēmas papildināšanas darbu izpildes termiņš; kopā---Sistēmas uzturēšanas pakalpojuma nodrošināšanas izmaksas 3 gadiem,25---15---20---10---30,N,1,8697347,,,N,N,SIA &quot;Autentica&quot;,40003989378,Ūnijas iela 39A,Rīga,LV-1039,LV,Y,1,Par Ģeogrāfiskās informācijas sistēmas uzturēšanu; papildināšanu un izmaiņu realizāciju,1,1,0,0,1,200000,200000,200000,N,24-APR-18
2018198258,ted.europa.eu/udl?uri=TED:NOTICE:198258-2018:TEXT:EN:HTML,2018,3,07-MAY-18,R209.S2,0,0,N,Valstybės įmonė „Kelių priežiūra“,232112130,I. Kanto g. 23,Kaunas,LT-44296,A2,LT,LT,N,,6,,General public\services,N,N,N,S,,N,,,N,72200000,72,,72200000,Y,4,1,71180.0,71180,71180,N,OPE,,0,M,70,Funkcinės ir techninės charakteristikos,30,N,1,8700102,,,N,N,UAB „Vikarinos technologijos“,,,Vilnius,,LT,N,1,Integruota personalo valdymo; darbo laiko ir darbo užmokesčio apskaitos informacinė sistema,2,,,,,,71180,71180,N,27-APR-18
2018200213,ted.europa.eu/udl?uri=TED:NOTICE:200213-2018:TEXT:EN:HTML,2018,3,07-MAY-18,R209.S2,0,0,N,VAS &quot;Latvijas gaisa satiksme&quot;,40003038621,Muzeju iela 3; Lidosta Rīga,Mārupes novads,LV-1053,A3,LV,LV,N,,6,,Other,N,N,N,S,,N,,,N,72260000,72,,72260000,Y,4,1,395000.0,395000,395000,N,NOC,,0,L,,,,N,1,8702121,,,N,N,&quot;R.I.S.K. Company&quot;,VOEN 9900038351,59 Rashid Behbudov str.,Baku,AZ1022,AZ,Y,1,PANDA sistēmas paplašināšana,1,1,0,1,0,395000,395000,395000,N,23-APR-18
